path,filename,label,split,sample_rate,n_frames,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_01_std,mfcc_02_std,mfcc_03_std,mfcc_04_std,mfcc_05_std,mfcc_06_std,mfcc_07_std,mfcc_08_std,mfcc_09_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std
data/raw/donateacry_corpus_cleaned_and_updated_data/discomfort/7b0e160e-0505-459e-8ecb-304d7afae9d2-1437486974312-1.7-m-04-dc.wav,7b0e160e-0505-459e-8ecb-304d7afae9d2-1437486974312-1.7-m-04-dc.wav,discomfort,val,8000,432,-408.7684326171875,35.08481216430664,-20.768192291259766,-10.05097770690918,-28.890121459960938,-6.349172115325928,-15.19618034362793,7.255972385406494,-15.158173561096191,1.3510003089904785,-14.54934310913086,-1.3295717239379883,-9.925459861755371,105.4866943359375,29.75222396850586,16.517881393432617,16.810827255249023,12.966468811035156,11.220701217651367,9.954286575317383,11.012510299682617,10.03056812286377,11.33465576171875,10.281715393066406,9.636579513549805,10.876313209533691
data/raw/donateacry_corpus_cleaned_and_updated_data/discomfort/f5b29377-7cd6-4688-942c-5a07add39dc5-1437480263225-1.7-f-26-dc.wav,f5b29377-7cd6-4688-942c-5a07add39dc5-1437480263225-1.7-f-26-dc.wav,discomfort,train,8000,442,-279.6034851074219,-64.30752563476562,-79.77849578857422,-37.233680725097656,-26.13582420349121,-10.49987506866455,-16.15802764892578,1.1593390703201294,-17.92654037475586,3.9636495113372803,-4.091379165649414,12.251971244812012,-5.16426944732666,109.12605285644531,57.77532958984375,36.00331115722656,32.236515045166016,17.34278678894043,13.425579071044922,15.323596000671387,14.952159881591797,15.354555130004883,16.934429168701172,18.521160125732422,23.60483169555664,22.375268936157227
data/raw/donateacry_corpus_cleaned_and_updated_data/hungry/2ad6d558-32f2-4bfd-99c5-cbd31ee3bb11-1430064396119-1.7-m-72-hu.wav,2ad6d558-32f2-4bfd-99c5-cbd31ee3bb11-1430064396119-1.7-m-72-hu.wav,hungry,val,8000,421,-433.33465576171875,-12.125906944274902,-39.524559020996094,-56.904903411865234,-43.76346206665039,-18.674179077148438,-16.53564453125,-5.781097888946533,-18.749805450439453,-4.36039400100708,-6.695742130279541,-3.2819578647613525,-5.085931777954102,93.43643951416016,24.25104331970215,23.023529052734375,20.699724197387695,22.228811264038086,16.201929092407227,13.034446716308594,13.09439754486084,11.153783798217773,12.998767852783203,9.318324089050293,13.245528221130371,15.224075317382812
data/raw/donateacry_corpus_cleaned_and_updated_data/hungry/2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav,2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav,hungry,train,8000,417,-646.8112182617188,-42.18500518798828,-45.488075256347656,-26.922582626342773,-25.3353214263916,-13.359108924865723,-15.10975170135498,-9.226790428161621,-19.860504150390625,-6.091727256774902,-11.248956680297852,6.728515625,1.350781798362732,76.90383911132812,19.71665382385254,16.592533111572266,18.637779235839844,18.05422592163086,13.889376640319824,14.913646697998047,10.853038787841797,10.443045616149902,14.131647109985352,14.399341583251953,10.279557228088379,14.794842720031738
data/raw/donateacry_corpus_cleaned_and_updated_data/hungry/815af07e-4c31-4032-8bd1-dab6e60c879e-1433156413683-1.7-m-04-hu.wav,815af07e-4c31-4032-8bd1-dab6e60c879e-1433156413683-1.7-m-04-hu.wav,hungry,train,8000,434,-341.14215087890625,-112.85208129882812,-35.593650817871094,-12.476658821105957,-39.39988327026367,-0.6980866193771362,-14.852619171142578,-0.16841314733028412,-9.469969749450684,10.380213737487793,-11.882407188415527,14.072513580322266,-1.8661913871765137,120.59374237060547,54.708595275878906,22.457439422607422,24.27450180053711,19.47630500793457,12.536626815795898,16.93145751953125,12.272256851196289,13.300209045410156,13.64555549621582,17.379140853881836,15.216343879699707,17.821744918823242
data/raw/donateacry_corpus_cleaned_and_updated_data/hungry/cda99fcf-d010-47b4-8987-f54be313ddbd-1429973787766-1.7-f-26-hu.wav,cda99fcf-d010-47b4-8987-f54be313ddbd-1429973787766-1.7-f-26-hu.wav,hungry,test,8000,434,-460.5184631347656,-9.380513191223145,-83.35555267333984,-26.097421646118164,-13.301019668579102,-6.471804618835449,-13.05441665649414,-19.35394287109375,-15.666625022888184,-2.32521390914917,-18.688066482543945,-6.9059906005859375,-7.757483959197998,62.27370834350586,33.25144958496094,38.8620719909668,22.223791122436523,13.994134902954102,13.437780380249023,13.384716033935547,12.177374839782715,10.86784553527832,9.172748565673828,8.911723136901855,11.034087181091309,17.738975524902344
data/raw/donateacry_corpus_cleaned_and_updated_data/tired/7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891944-1.1-m-72-ti.wav,7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891944-1.1-m-72-ti.wav,tired,test,8000,438,-413.80084228515625,-68.22280883789062,-32.75992202758789,-22.26641845703125,-27.437397003173828,-14.756954193115234,-19.461013793945312,-10.883469581604004,-7.276040554046631,3.3873016834259033,-2.837751865386963,2.4529881477355957,-6.36324405670166,101.44410705566406,32.26084518432617,19.282718658447266,19.340490341186523,14.28553295135498,16.6534423828125,14.619935035705566,12.483613967895508,15.097034454345703,15.268621444702148,17.634994506835938,17.468467712402344,14.767850875854492
data/raw/donateacry_corpus_cleaned_and_updated_data/tired/C5127741-5897-468C-A543-7F1B72569F0E-1428333964-1.0-m-26-ti.wav,C5127741-5897-468C-A543-7F1B72569F0E-1428333964-1.0-m-26-ti.wav,tired,train,8000,438,-553.703369140625,-7.095372200012207,-5.277539253234863,-24.442855834960938,-46.361324310302734,-28.923521041870117,-30.174833297729492,-25.205001831054688,-18.438209533691406,-12.004011154174805,-5.7066473960876465,-0.9088184833526611,-11.670438766479492,64.12751770019531,37.38844299316406,19.488269805908203,13.750539779663086,17.479469299316406,14.833150863647461,10.883103370666504,12.397489547729492,8.826516151428223,9.549627304077148,8.74581527709961,7.936936855316162,7.715771675109863
data/raw/donateacry_corpus_cleaned_and_updated_data/tired/b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1430418266487-1.7-f-26-ti.wav,b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1430418266487-1.7-f-26-ti.wav,tired,train,8000,433,-308.2984924316406,6.668233871459961,-39.51787185668945,-49.43754577636719,-46.00223159790039,-32.929203033447266,-19.47690773010254,-18.640094757080078,-19.251169204711914,-5.6455607414245605,-12.656028747558594,2.0360116958618164,9.48838996887207,76.13085174560547,47.696495056152344,31.055166244506836,25.157297134399414,23.647624969482422,15.89001750946045,16.595050811767578,15.311156272888184,16.718461990356445,13.758634567260742,15.325356483459473,17.33148765563965,23.243579864501953
data/raw/donateacry_corpus_cleaned_and_updated_data/tired/cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110029205-1.7-m-26-ti.wav,cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110029205-1.7-m-26-ti.wav,tired,val,8000,434,-412.4465026855469,-27.033348083496094,-17.761615753173828,-15.020331382751465,-26.305179595947266,12.70361328125,-23.593612670898438,7.137531757354736,-8.151012420654297,-9.716297149658203,-8.541147232055664,-17.613567352294922,-6.64797830581665,100.67159271240234,31.33286476135254,30.255523681640625,20.743532180786133,13.30703353881836,11.530848503112793,10.8759183883667,9.620049476623535,8.106206893920898,7.43320894241333,7.895833492279053,9.113000869750977,12.754929542541504
